,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Name
1128,36,0,1,1302,1,6,4,Life Sciences,1,1594,1,1,80,4,2,Laboratory Technician,1,Married,5562,19711,3,Y,Yes,13,3,4,80,1,9,3,3,3,2,0,2,Michelle Becker
1129,42,0,2,1059,1,9,2,Other,1,1595,4,1,93,2,5,Manager,4,Single,19613,26362,8,Y,No,22,4,4,80,0,24,2,3,1,0,0,1,Deborah Monroe
1130,35,0,2,750,1,28,3,Life Sciences,1,1596,2,1,46,4,2,Laboratory Technician,3,Married,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,Colleen Miller
1131,34,0,1,653,1,10,4,Technical Degree,1,1597,4,1,92,2,2,Healthcare Representative,3,Married,5063,15332,1,Y,No,14,3,2,80,1,8,3,2,8,2,7,7,Hannah Salinas
1132,40,0,2,118,0,14,2,Life Sciences,1,1598,4,0,84,3,2,Sales Executive,1,Married,4639,11262,1,Y,No,15,3,3,80,1,5,2,3,5,4,1,2,Joseph Richard
1133,43,0,2,990,1,27,3,Technical Degree,1,1599,4,1,87,4,1,Laboratory Technician,2,Divorced,4876,5855,5,Y,No,12,3,3,80,1,8,0,3,6,4,0,2,Raymond Pollard
1134,35,0,2,1349,1,7,2,Life Sciences,1,1601,3,1,63,2,1,Laboratory Technician,4,Married,2690,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1,Joshua Mason
1135,46,0,2,563,0,1,4,Life Sciences,1,1602,4,1,56,4,4,Manager,1,Single,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12,Angela Moody
1136,28,1,2,329,1,24,3,Medical,1,1604,3,1,51,3,1,Laboratory Technician,2,Married,2408,7324,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0,Jennifer Rogers
1137,22,0,0,457,1,26,2,Other,1,1605,2,0,85,2,1,Research Scientist,3,Married,2814,10293,1,Y,Yes,14,3,2,80,0,4,2,2,4,2,1,3,Brandon Mendoza
1138,50,0,1,1234,1,20,5,Medical,1,1606,2,1,41,3,4,Healthcare Representative,3,Married,11245,20689,2,Y,Yes,15,3,3,80,1,32,3,3,30,8,12,13,Kelly James
1139,32,0,2,634,1,5,4,Other,1,1607,2,0,35,4,1,Research Scientist,4,Married,3312,18783,3,Y,No,17,3,4,80,2,6,3,3,3,2,0,2,Pamela Smith DDS
1140,44,0,2,1313,1,7,3,Medical,1,1608,2,0,31,3,5,Research Director,4,Divorced,19049,3549,0,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,Russell Curry
1141,30,0,2,241,1,7,3,Medical,1,1609,2,1,48,2,1,Research Scientist,2,Married,2141,5348,1,Y,No,12,3,2,80,1,6,3,2,6,4,1,1,Caitlin Hodge
1142,45,0,2,1015,1,5,5,Medical,1,1611,3,0,50,1,2,Laboratory Technician,1,Single,5769,23447,1,Y,Yes,14,3,1,80,0,10,3,3,10,7,1,4,Eric Newman
1143,45,0,0,336,0,26,3,Marketing,1,1612,1,1,52,2,2,Sales Executive,1,Married,4385,24162,1,Y,No,15,3,1,80,1,10,2,3,10,7,4,5,Robert Bridges
1144,31,0,1,715,0,2,4,Other,1,1613,4,1,54,3,2,Sales Executive,1,Single,5332,21602,7,Y,No,13,3,4,80,0,10,3,3,5,2,0,3,Samantha Jones
1145,36,0,2,559,1,12,4,Life Sciences,1,1614,3,0,76,3,2,Manufacturing Director,3,Married,4663,12421,9,Y,Yes,12,3,2,80,2,7,2,3,3,2,1,1,Melanie Campbell
1146,34,0,1,426,1,10,4,Life Sciences,1,1615,3,1,42,4,2,Manufacturing Director,4,Divorced,4724,17000,1,Y,No,13,3,1,80,1,9,3,3,9,7,7,2,Nancy Knapp
1147,49,0,2,722,1,25,4,Life Sciences,1,1617,3,0,84,3,1,Laboratory Technician,1,Married,3211,22102,1,Y,No,14,3,4,80,1,10,3,2,9,6,1,4,Levi Mathis
1148,39,0,2,1387,1,10,5,Medical,1,1618,2,1,76,3,2,Manufacturing Director,1,Married,5377,3835,2,Y,No,13,3,4,80,3,10,3,3,7,7,7,7,Samantha Morales
1149,27,0,2,1302,1,19,3,Other,1,1619,4,1,67,2,1,Laboratory Technician,1,Divorced,4066,16290,1,Y,No,11,3,1,80,2,7,3,3,7,7,0,7,Jessica Harper
1150,35,0,2,819,1,18,5,Life Sciences,1,1621,2,1,48,4,2,Research Scientist,1,Married,5208,26312,1,Y,No,11,3,4,80,0,16,2,3,16,15,1,10,Tina Zamora
1151,28,0,2,580,1,27,3,Medical,1,1622,2,0,39,1,2,Manufacturing Director,1,Divorced,4877,20460,0,Y,No,21,4,2,80,1,6,5,2,5,3,0,0,John Wilson
1152,21,0,2,546,1,5,1,Medical,1,1623,3,1,97,3,1,Research Scientist,4,Single,3117,26009,1,Y,No,18,3,3,80,0,3,2,3,2,2,2,2,Michelle Wallace
1153,18,1,1,544,0,3,2,Medical,1,1624,2,0,70,3,1,Sales Representative,4,Single,1569,18420,1,Y,Yes,12,3,3,80,0,0,2,4,0,0,0,0,Yvonne Le
1154,47,0,2,1176,2,26,4,Life Sciences,1,1625,4,0,98,3,5,Manager,3,Married,19658,5220,3,Y,No,11,3,3,80,1,27,2,3,5,2,1,0,Edward Lee
1155,39,0,2,170,1,3,2,Medical,1,1627,3,1,76,2,2,Laboratory Technician,3,Divorced,3069,10302,0,Y,No,15,3,4,80,1,11,3,3,10,8,0,7,Michael Zamora
1156,40,0,2,884,1,15,3,Life Sciences,1,1628,1,0,80,2,3,Manufacturing Director,3,Married,10435,25800,1,Y,No,13,3,4,80,2,18,2,3,18,15,14,12,Charles Perez
1157,35,0,0,208,1,8,4,Life Sciences,1,1630,3,0,52,3,2,Healthcare Representative,3,Married,4148,12250,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,Diana Jones
1158,37,0,2,671,1,19,3,Life Sciences,1,1631,3,1,85,3,2,Manufacturing Director,3,Married,5768,26493,3,Y,No,17,3,1,80,3,9,2,2,4,3,0,2,Mia Roberts
1159,39,0,1,711,1,4,3,Medical,1,1633,1,0,81,3,2,Manufacturing Director,3,Single,5042,3140,0,Y,No,13,3,4,80,0,10,2,1,9,2,3,8,Heather Gray
1160,45,0,2,1329,1,2,2,Other,1,1635,4,0,59,2,2,Manufacturing Director,4,Divorced,5770,5388,1,Y,No,19,3,1,80,2,10,3,3,10,7,3,9,Emily Franklin
1161,38,0,2,397,1,2,2,Medical,1,1638,4,0,54,2,3,Manufacturing Director,3,Married,7756,14199,3,Y,Yes,19,3,4,80,1,10,6,4,5,4,0,2,Megan Hughes
1162,35,1,2,737,0,10,3,Medical,1,1639,4,1,55,2,3,Sales Executive,1,Married,10306,21530,9,Y,No,17,3,3,80,0,15,3,3,13,12,6,0,Monica Miles
1163,37,0,2,1470,1,10,3,Medical,1,1640,2,0,71,3,1,Research Scientist,2,Married,3936,9953,1,Y,No,11,3,1,80,1,8,2,1,8,4,7,7,Michelle Bowman
1164,40,0,2,448,1,16,3,Life Sciences,1,1641,3,0,84,3,3,Manufacturing Director,4,Single,7945,19948,6,Y,Yes,15,3,4,80,0,18,2,2,4,2,3,3,Hannah Kerr
1165,44,0,1,602,2,1,5,Human Resources,1,1642,1,1,37,3,2,Human Resources,4,Married,5743,10503,4,Y,Yes,11,3,3,80,0,14,3,3,10,7,0,2,Shannon Rodriguez
1166,48,0,1,365,1,4,5,Medical,1,1644,3,1,89,2,4,Manager,4,Married,15202,5602,2,Y,No,25,4,2,80,1,23,3,3,2,2,2,2,Michael Harding
1167,35,1,2,763,0,15,2,Medical,1,1645,1,1,59,1,2,Sales Executive,4,Divorced,5440,22098,6,Y,Yes,14,3,4,80,2,7,2,2,2,2,2,2,Todd Campos
1168,24,0,1,567,1,2,1,Technical Degree,1,1646,1,0,32,3,1,Research Scientist,4,Single,3760,17218,1,Y,Yes,13,3,3,80,0,6,2,3,6,3,1,3,Tony Roberts
1169,27,0,2,486,1,8,3,Medical,1,1647,2,0,86,4,1,Research Scientist,3,Married,3517,22490,7,Y,No,17,3,1,80,0,5,0,3,3,2,0,2,Brandy Hughes
1170,27,0,1,591,1,2,3,Medical,1,1648,4,1,87,3,1,Research Scientist,4,Single,2580,6297,2,Y,No,13,3,3,80,0,6,0,2,4,2,1,2,Reginald Wilson
1171,40,1,2,1329,1,7,3,Life Sciences,1,1649,1,1,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Y,Yes,14,3,2,80,0,10,3,1,4,2,0,3,Aaron Kelley
1172,29,0,2,469,0,10,3,Medical,1,1650,3,1,42,2,2,Sales Executive,3,Single,5869,23413,9,Y,No,11,3,3,80,0,8,2,3,5,2,1,4,Diana Smith
1173,36,0,2,711,1,5,4,Life Sciences,1,1651,2,0,42,3,3,Healthcare Representative,1,Married,8008,22792,4,Y,No,12,3,3,80,2,9,6,3,3,2,0,2,Hayden Ferguson
1174,25,0,1,772,1,2,1,Life Sciences,1,1653,4,1,77,4,2,Manufacturing Director,3,Divorced,5206,4973,1,Y,No,17,3,3,80,2,7,6,3,7,7,0,7,Jonathan Johnson
1175,39,0,2,492,1,12,3,Medical,1,1654,4,1,66,3,2,Manufacturing Director,2,Married,5295,7693,4,Y,No,21,4,3,80,0,7,3,3,5,4,1,0,Brian Chavez
1176,49,0,2,301,1,22,4,Other,1,1655,1,0,72,3,4,Research Director,2,Married,16413,3498,3,Y,No,16,3,2,80,2,27,2,3,4,2,1,2,James Davies
1177,50,0,2,813,1,17,5,Life Sciences,1,1656,4,0,50,2,3,Research Director,1,Divorced,13269,21981,5,Y,No,15,3,3,80,3,19,3,3,14,11,1,11,Kim Clements
1178,20,0,2,1141,0,2,3,Medical,1,1657,3,0,31,3,1,Sales Representative,3,Single,2783,13251,1,Y,No,19,3,1,80,0,2,3,3,2,2,2,2,Tamara Russell
1179,34,0,2,1130,1,3,3,Life Sciences,1,1658,4,0,66,3,2,Research Scientist,2,Divorced,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,Ryan Guzman
1180,36,0,2,311,1,7,3,Life Sciences,1,1659,1,1,77,3,1,Laboratory Technician,2,Single,2013,10950,2,Y,No,11,3,3,80,0,15,4,3,4,3,1,3,Jessica Marshall
1181,49,0,2,465,1,6,1,Life Sciences,1,1661,3,0,41,2,4,Healthcare Representative,3,Married,13966,11652,2,Y,Yes,19,3,2,80,1,30,3,3,15,11,2,12,Elizabeth Hayes
1182,36,0,0,894,1,1,4,Medical,1,1662,4,0,33,2,2,Manufacturing Director,3,Married,4374,15411,0,Y,No,15,3,3,80,0,4,6,3,3,2,1,2,William Phillips
1183,36,0,2,1040,1,3,2,Life Sciences,1,1664,4,1,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,Y,No,20,4,1,80,1,13,3,3,5,4,0,4,Leslie Arroyo
1184,54,0,2,584,1,22,5,Medical,1,1665,2,0,91,3,4,Manager,3,Married,17426,18685,3,Y,No,25,4,3,80,1,36,6,3,10,8,4,7,Mark Perez
1185,43,0,2,1291,1,15,2,Life Sciences,1,1666,3,1,65,2,4,Research Director,3,Married,17603,3525,1,Y,No,24,4,1,80,1,14,3,3,14,10,6,11,Rebecca Meyer
1186,35,1,1,880,0,12,4,Other,1,1667,4,1,36,3,2,Sales Executive,4,Single,4581,10414,3,Y,Yes,24,4,1,80,0,13,2,4,11,9,6,7,Mary Carter
1187,38,0,1,1189,1,1,3,Life Sciences,1,1668,4,1,90,3,2,Research Scientist,4,Married,4735,9867,7,Y,No,15,3,4,80,2,19,4,4,13,11,2,9,Tyrone Tapia
1188,29,0,2,991,0,5,3,Medical,1,1669,1,1,43,2,2,Sales Executive,2,Divorced,4187,3356,1,Y,Yes,13,3,2,80,1,10,3,2,10,0,0,9,Karen Rodriguez
1189,33,0,2,392,0,2,4,Medical,1,1670,4,1,93,3,2,Sales Executive,4,Divorced,5505,3921,1,Y,No,14,3,3,80,2,6,5,3,6,2,0,4,Jordan Adams
1190,32,0,2,977,1,2,3,Medical,1,1671,4,1,45,3,2,Research Scientist,2,Divorced,5470,25518,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6,Charles Cole
1191,31,0,2,1112,0,5,4,Life Sciences,1,1673,1,0,67,3,2,Sales Executive,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,John Garcia
1192,49,0,2,464,1,16,3,Medical,1,1674,4,0,74,3,1,Laboratory Technician,1,Divorced,2587,24941,4,Y,Yes,16,3,2,80,1,17,2,2,2,2,2,2,Heather White
1193,38,0,1,148,1,2,3,Medical,1,1675,4,0,42,2,1,Laboratory Technician,2,Single,2440,23826,1,Y,No,22,4,2,80,0,4,3,3,4,3,3,3,Mitchell Perez
1194,47,0,2,1225,0,2,4,Life Sciences,1,1676,2,0,47,4,4,Manager,2,Divorced,15972,21086,6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2,Stephen Weaver
1195,49,0,2,809,1,1,3,Life Sciences,1,1677,3,1,36,3,4,Manager,3,Single,15379,22384,4,Y,No,14,3,1,80,0,23,2,3,8,7,0,0,Andrew Mitchell
1196,41,0,2,1206,0,23,2,Life Sciences,1,1678,4,1,80,3,3,Sales Executive,3,Single,7082,11591,3,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2,Suzanne Ramirez
1197,20,0,2,727,0,9,1,Life Sciences,1,1680,4,1,54,3,1,Sales Representative,1,Single,2728,21082,1,Y,No,11,3,1,80,0,2,3,3,2,2,0,2,Felicia Kim
1198,33,0,0,530,0,16,3,Life Sciences,1,1681,3,0,36,3,2,Sales Executive,4,Divorced,5368,16130,1,Y,Yes,25,4,3,80,1,7,2,3,6,5,1,2,Lawrence Maxwell
1199,36,0,2,1351,1,26,4,Life Sciences,1,1682,1,1,80,3,2,Healthcare Representative,3,Married,5347,7419,6,Y,No,14,3,2,80,2,10,2,2,3,2,0,2,Erin Cardenas
1200,44,0,2,528,2,1,3,Life Sciences,1,1683,3,0,44,3,1,Human Resources,4,Divorced,3195,4167,4,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2,Maurice Cabrera
1201,23,1,2,1320,1,8,1,Medical,1,1684,4,1,93,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,Kathy Baldwin
1202,38,0,2,1495,1,4,2,Medical,1,1687,4,0,87,3,1,Laboratory Technician,3,Married,3306,26176,7,Y,No,19,3,4,80,1,7,5,2,0,0,0,0,Amanda Young
1203,53,0,2,1395,1,24,4,Medical,1,1689,2,1,48,4,3,Healthcare Representative,4,Married,7005,3458,3,Y,No,15,3,3,80,0,11,2,3,4,3,1,2,Michael Floyd
1204,48,1,1,708,0,7,2,Medical,1,1691,4,0,95,3,1,Sales Representative,3,Married,2655,11740,2,Y,Yes,11,3,3,80,2,19,3,3,9,7,7,7,Pamela Torres
1205,32,1,2,1259,1,2,4,Life Sciences,1,1692,4,1,95,3,1,Laboratory Technician,2,Single,1393,24852,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Alan Rose MD
1206,26,0,0,786,1,7,3,Medical,1,1693,4,1,76,3,1,Laboratory Technician,4,Single,2570,11925,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7,Jeff Padilla DDS
1207,55,0,2,1441,1,22,3,Technical Degree,1,1694,1,1,94,2,1,Research Scientist,2,Divorced,3537,23737,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2,Heather Shaffer
1208,34,0,2,1157,1,5,2,Medical,1,1696,2,1,57,2,2,Laboratory Technician,4,Married,3986,11912,1,Y,No,14,3,3,80,1,15,3,4,15,10,4,13,Curtis Higgins
1209,60,0,2,370,1,1,4,Medical,1,1697,3,1,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,Y,No,20,4,3,80,1,19,2,4,1,0,0,0,Carl Bailey
1210,33,0,2,267,1,21,3,Medical,1,1698,2,1,79,4,1,Laboratory Technician,2,Married,2028,13637,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13,Aaron Jones
1211,37,0,1,1278,0,1,4,Medical,1,1700,3,1,31,1,2,Sales Executive,4,Divorced,9525,7677,1,Y,No,14,3,3,80,2,6,2,2,6,3,1,3,Justin Miller
1212,34,0,2,678,1,19,3,Life Sciences,1,1701,2,0,35,2,1,Research Scientist,4,Married,2929,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7,Dr. Melissa Hale MD
1213,23,1,2,427,0,7,3,Life Sciences,1,1702,3,1,99,3,1,Sales Representative,4,Divorced,2275,25103,1,Y,Yes,21,4,2,80,1,3,2,3,3,2,0,2,Patricia Richard
1214,44,0,2,921,1,2,3,Life Sciences,1,1703,3,0,96,4,3,Healthcare Representative,4,Married,7879,14810,1,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7,Anna Rosales
1215,35,0,1,146,1,2,4,Medical,1,1704,1,1,79,2,1,Research Scientist,4,Single,4930,13970,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4,Erica Carpenter
1216,43,0,2,1179,0,2,3,Medical,1,1706,4,1,73,3,2,Sales Executive,4,Married,7847,6069,1,Y,Yes,17,3,1,80,1,10,3,3,10,9,8,8,James Ruiz
1217,24,0,2,581,1,9,3,Medical,1,1707,3,1,62,4,1,Research Scientist,3,Married,4401,17616,1,Y,No,16,3,4,80,1,5,1,3,5,3,0,4,Ronald Carroll
1218,41,0,2,918,0,6,3,Marketing,1,1708,4,1,35,3,3,Sales Executive,3,Single,9241,15869,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7,Nicole Brown
1219,29,0,2,1082,1,9,4,Medical,1,1709,4,0,43,3,1,Laboratory Technician,3,Married,2974,25412,9,Y,No,17,3,3,80,1,9,2,3,5,3,1,2,James Jones
1220,36,0,2,530,0,2,4,Life Sciences,1,1710,3,0,51,3,2,Sales Representative,4,Single,4502,7439,3,Y,No,15,3,3,80,0,17,2,2,13,7,6,7,Diane Liu
1221,45,0,0,1238,1,1,1,Life Sciences,1,1712,3,1,74,2,3,Healthcare Representative,3,Married,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,Veronica Lane
1222,24,1,2,240,2,22,1,Human Resources,1,1714,4,1,58,1,1,Human Resources,3,Married,1555,11585,1,Y,No,11,3,3,80,1,1,2,3,1,0,0,0,Mark Miller
1223,47,1,1,1093,0,9,3,Life Sciences,1,1716,3,1,82,1,4,Sales Executive,3,Married,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,Alexandria Little
1224,26,0,2,390,1,17,4,Medical,1,1718,4,1,62,1,1,Laboratory Technician,3,Married,2305,6217,1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2,Leah Knight
1225,45,0,2,1005,1,28,2,Technical Degree,1,1719,4,0,48,2,4,Research Director,2,Single,16704,17119,1,Y,No,11,3,3,80,0,21,2,3,21,6,8,6,Alexander Roth
1226,32,0,1,585,1,10,3,Life Sciences,1,1720,1,1,56,3,1,Research Scientist,3,Married,3433,17360,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3,Janice Mclaughlin
1227,31,0,2,741,1,2,4,Life Sciences,1,1721,2,1,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3,Tiffany Mitchell
1228,41,0,0,552,2,4,3,Human Resources,1,1722,3,1,60,1,2,Human Resources,2,Married,6430,20794,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2,Chad King
1229,40,0,2,369,1,8,2,Life Sciences,1,1724,2,0,92,3,2,Manufacturing Director,1,Married,6516,5041,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0,Tracy Davis
1230,24,0,2,506,1,29,1,Medical,1,1725,2,1,91,3,1,Laboratory Technician,1,Divorced,3907,3622,1,Y,No,13,3,2,80,3,6,2,4,6,2,1,2,Patrick Watts
1231,46,0,2,717,1,13,4,Life Sciences,1,1727,3,1,34,3,2,Healthcare Representative,2,Single,5562,9697,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9,Emily Gonzalez
1232,35,0,2,1370,1,27,4,Life Sciences,1,1728,4,1,49,3,2,Manufacturing Director,3,Married,6883,5151,2,Y,No,16,3,2,80,1,17,3,3,7,7,0,7,Cynthia Taylor
1233,30,0,2,793,1,16,1,Life Sciences,1,1729,2,1,33,3,1,Research Scientist,4,Married,2862,3811,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8,Ashley Chambers
1234,47,0,0,543,0,2,4,Marketing,1,1731,3,1,87,3,2,Sales Executive,2,Married,4978,3536,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0,Megan Butler
1235,46,0,2,1277,0,2,3,Life Sciences,1,1732,3,1,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3,Maria Martinez
1236,36,1,2,1456,0,13,5,Marketing,1,1733,2,1,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Y,Yes,13,3,2,80,3,16,3,3,2,2,2,2,Gregory Thompson
1237,32,1,2,964,0,1,2,Life Sciences,1,1734,1,1,34,1,2,Sales Executive,2,Single,6735,12147,6,Y,No,15,3,2,80,0,10,2,3,0,0,0,0,Sandra Gonzalez
1238,23,0,2,160,1,4,1,Medical,1,1735,3,0,51,3,1,Laboratory Technician,2,Single,3295,12862,1,Y,No,13,3,3,80,0,3,3,1,3,2,1,2,Jose Robertson
1239,31,0,1,163,1,24,1,Technical Degree,1,1736,4,0,30,3,2,Manufacturing Director,4,Single,5238,6670,2,Y,No,20,4,4,80,0,9,3,2,5,4,1,4,Kimberly Matthews
1240,39,0,0,792,1,1,3,Life Sciences,1,1737,4,1,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Y,Yes,15,3,4,80,1,9,2,3,9,8,5,8,Cassie Taylor
1241,32,0,2,371,0,19,3,Life Sciences,1,1739,4,1,80,1,3,Sales Executive,3,Married,9610,3840,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2,Maria Jones
1242,40,0,2,611,0,7,4,Medical,1,1740,2,1,88,3,5,Manager,2,Single,19833,4349,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8,Rachael Morris
1243,45,0,2,176,2,4,3,Life Sciences,1,1744,3,0,56,1,3,Human Resources,3,Married,9756,6595,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3,Olivia Jones
1244,30,0,1,1312,1,2,4,Technical Degree,1,1745,4,0,78,2,1,Research Scientist,1,Single,4968,26427,0,Y,No,16,3,4,80,0,10,2,3,9,7,0,7,Brendan Henderson
1245,24,0,1,897,2,10,3,Medical,1,1746,1,1,59,3,1,Human Resources,4,Married,2145,2097,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1,Kent Martin
1246,30,1,1,600,2,8,3,Human Resources,1,1747,3,0,66,2,1,Human Resources,4,Divorced,2180,9732,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2,Eddie Rubio
1247,31,0,2,1003,0,5,3,Technical Degree,1,1749,1,1,51,3,2,Sales Executive,3,Married,8346,20943,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,Mrs. Alexa Walsh
1248,27,0,2,1054,1,8,3,Medical,1,1751,3,0,67,3,1,Research Scientist,4,Single,3445,6152,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4,James Wallace
1249,29,1,2,428,0,9,3,Marketing,1,1752,2,0,52,1,1,Sales Representative,2,Single,2760,14630,1,Y,No,13,3,3,80,0,2,3,3,2,2,2,2,Theresa Terry
1250,29,0,1,461,1,1,3,Life Sciences,1,1753,4,1,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2,Patricia Jones
1251,30,0,2,979,0,15,2,Marketing,1,1754,3,1,94,2,3,Sales Executive,1,Divorced,7140,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7,Allison Duke
1252,34,0,2,181,1,2,4,Medical,1,1755,4,1,97,4,1,Research Scientist,4,Married,2932,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2,Cody Walker
1253,33,0,0,1283,0,2,3,Marketing,1,1756,4,0,62,3,2,Sales Executive,2,Single,5147,10697,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7,Susan Decker
1254,49,0,2,1313,0,11,4,Marketing,1,1757,4,0,80,3,2,Sales Executive,4,Single,4507,8191,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4,Mrs. Angela Wallace DVM
1255,33,1,2,211,0,16,3,Life Sciences,1,1758,1,0,74,3,3,Sales Executive,1,Single,8564,10092,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0,Christopher Nguyen
1256,38,0,1,594,1,2,2,Medical,1,1760,3,0,75,2,1,Laboratory Technician,2,Married,2468,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,Barry Ford
1257,31,1,2,1079,0,16,4,Marketing,1,1761,1,1,70,3,3,Sales Executive,3,Married,8161,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0,Olivia Burgess
1258,29,0,2,590,1,4,3,Technical Degree,1,1762,4,0,91,2,1,Research Scientist,1,Divorced,2109,10007,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0,Roger Fisher
1259,30,0,2,305,1,16,3,Life Sciences,1,1763,3,1,58,4,2,Healthcare Representative,3,Married,5294,9128,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7,Marc Gomez
1260,32,0,0,953,1,5,4,Technical Degree,1,1764,2,1,65,3,1,Research Scientist,2,Single,2718,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7,Angela Galvan
1261,38,0,2,833,1,18,3,Medical,1,1766,2,1,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0,Kristine Alvarado
1262,43,1,1,807,1,17,3,Technical Degree,1,1767,3,1,38,2,1,Research Scientist,3,Married,2437,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0,Todd Mcknight
1263,42,0,2,855,1,12,3,Medical,1,1768,2,1,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4,Melanie Bradley
1264,55,0,2,478,1,2,3,Medical,1,1770,3,1,60,2,5,Research Director,1,Married,19038,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0,Kim Combs
1265,33,0,0,775,1,4,3,Technical Degree,1,1771,4,1,90,3,2,Research Scientist,2,Divorced,3055,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7,Darlene Foster
1266,41,0,2,548,1,9,4,Life Sciences,1,1772,3,1,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4,Lauren Morales
1267,34,0,0,1375,0,10,3,Life Sciences,1,1774,4,1,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7,Joshua Drake
1268,53,0,0,661,1,1,4,Medical,1,1775,1,0,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2,Patricia Mccall
